"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","DEF","DEF%","RUND","PRSH","COV","DEF GRD","RUND GRD","PRSH GRD","COV","KEY","PEN","BP","TKL","AST","MT","STOP"
"","","124340","","350709","","Isaiah Raikes","auburn-tigers","AUBURN","D22","DI","2024","319","0.0005","172","147","0","71.9","71.3","66.5","","73","0-0","0","13","5","2","8"
"","","124345","","349324","","Ethan Barr","ucf-knights","UCF","D32","LB","2024","635","0.0009","276","52","307","64.8","63.6","46.8","69.9","149","0-0","0","56","17","14","30"
"","","124351","","349331","","Donovan Kaufman","north-carolina-state-wolfpack","NC STATE","D05","S","2024","774","0.0011","315","55","404","66.1","58.2","88","66","96","2-1","0","51","20","8","14"
"","","124367","","349900","","De'Rickey Wright","vanderbilt-commodores","VANDERBILT","D19","S","2024","578","0.0009","255","2","321","77.1","79.3","58.5","74.7","46","1-0","0","40","16","6","12"
"","","124383","","348982","","Tre'Vez Johnson","missouri-tigers","MISSOURI","D04","S","2024","336","0.0005","136","8","192","72.7","61.6","68.5","75.5","33","0-0","0","19","3","8","12"
"","","124385","","350673","","Jalen Lee","lsu-tigers","LSU","D92","DI","2024","38","0.0001","19","19","0","49.4","45.5","60.3","","12","0-0","0","0","0","0","0"
"","","124392","","350674","","Antwaun Powell-Ryland","virginia-tech-hokies","VA TECH","D52","ED","2024","596","0.0009","257","325","14","78.6","63.2","85.1","77.4","137","2-0","0","26","6","8","33"
"","","124394","","350676","","Jahari Rogers","smu-mustangs","SMU","D04","CB","2024","38","0.0001","17","0","21","84.3","63","","85","4","0-0","0","2","0","0","2"
"","","124398","","350677","","Princely Umanmielen","mississippi-rebels","OLE MISS","D01","ED","2024","474","0.0007","168","289","17","91.1","78.7","91.4","57.1","125","0-0","0","20","2","4","28"
"","","124401","","350679","","Derek Wingo","florida-gators","FLORIDA","D15","LB","2024","155","0.0002","75","14","66","37.4","54","58.4","31.6","36","2-0","0","8","2","1","5"
"","","124654","","422360","","James Williams","nebraska-cornhuskers","NEBRASKA","D90","ED","2024","188","0.0003","40","142","6","78.8","66.8","76.9","79.8","50","1-0","0","7","1","2","11"
"","","124835","","386499","","Myles Pollard","michigan-wolverines","MICHIGAN","D24","CB","2024","16","0","10","0","6","30.2","61.6","","29.7","3","0-0","0","1","0","0","0"
"","","124972","","384824","","Logan Muckey","missouri-tigers","MISSOURI","82","WR","2024","2","0","1","0","1","63","60","","60","0","0-0","0","0","0","0","0"
"","","125155","","366996","","Jaylin Noel","iowa-state-cyclones","IOWA STATE","13","WR","2024","1","0","1","0","0","60","60","","","0","0-0","0","0","0","0","0"
"","","125264","","349567","","Micah Davis","mississippi-rebels","OLE MISS","04","WR","2024","2","0","1","0","1","62.9","60","","60","0","0-0","0","0","0","0","0"
"","","125305","","349838","","Marques Sigle","kansas-state-wildcats","KANSAS ST","D21","S","2024","763","0.0011","309","12","442","73","85.2","58.3","69.1","94","1-1","0","54","17","13","26"
"","","125344","","351375","","Darian Varner","cincinnati-bearcats","CINCINNATI","D24","ED","2024","285","0.0004","129","156","0","57.8","62.2","53.6","59.9","73","0-0","0","10","6","5","7"
"","","125348","","349883","","Kobe Wilson","smu-mustangs","SMU","D24","LB","2024","748","0.0011","288","74","386","71.4","78.5","65","67.8","163","4-0","0","81","38","12","45"
"","","126029","","406936","","Dylan Hasz","arkansas-razorbacks","ARKANSAS","D33","CB","2024","2","0","2","0","0","53.1","60","","","1","0-0","0","0","0","1","0"
"","","126117","","420376","","Ben Marshall","california-golden-bears","CAL","89","TE","2024","1","0","0","1","0","60","","60","","0","0-0","0","0","0","0","0"
"","","126328","","416049","","Maurion Horn","texas-tech-red-raiders","TEXAS TECH","D04","CB","2024","806","0.0012","320","2","484","67.7","76.3","71.2","66.8","88","5-0","0","43","17","10","16"
"","","126465","","385641","","Langston Patterson","vanderbilt-commodores","VANDERBILT","D10","LB","2024","551","0.0008","286","37","228","63.2","72","64.1","50.7","149","1-0","1","63","24","18","32"
"","","126476","","412549","","Cade Law","north-carolina-tar-heels","N CAROLINA","D55","LB","2024","10","0","9","1","0","74.2","64.6","72.4","","1","0-0","0","0","0","0","1"
"","","126535","","426529","","Tyler Gant","northwestern-wildcats","NWESTERN","D54","DI","2024","141","0.0002","64","77","0","38.7","28","63.2","60","40","0-0","2","4","2","1","4"
"","","128013","","377241","","JK Johnson","lsu-tigers","LSU","D12","CB","2024","113","0.0002","39","1","73","52.6","65.2","58.3","51.1","10","3-1","0","4","1","0","1"
"","","128032","","406660","","Kaleb Purdy","kansas-jayhawks","KANSAS","D25","S","2024","56","0.0001","18","1","37","51.8","53.4","59.5","52.3","5","1-0","0","3","1","1","0"
"","","128036","","406072","","Christian Gray","notre-dame-fighting-irish","NOTRE DAME","D29","CB","2024","796","0.0012","369","1","426","64.2","73.7","58.7","61.5","85","6-0","0","35","2","8","12"
"","","128090","","350053","","Nahji Logan","indiana-hoosiers","INDIANA","D33","LB","2024","28","0","12","3","13","60.1","62.8","46.8","64.1","3","0-0","0","0","1","1","0"
"","","128307","","351643","","Dezjhon Malone","oklahoma-sooners","OKLAHOMA","D04","CB","2024","371","0.0005","169","3","199","72.8","69.3","53.5","73","34","2-1","0","25","6","2","6"
"","","128360","","350799","","Ricky Johnson","michigan-wolverines","MICHIGAN","D22","CB","2024","13","0","3","0","10","45.6","60","","45.7","3","0-0","0","0","0","2","0"
"","","128375","","350805","","Nohl Williams","california-golden-bears","CAL","D03","CB","2024","877","0.0013","341","1","535","79.3","78.7","60","77.5","79","3-1","0","41","12","4","9"
"","","128381","","350846","","James Hansen","texas-tech-red-raiders","TEXAS TECH","D91","DI","2024","143","0.0002","80","63","0","52.5","49.8","57.9","","35","0-0","0","2","0","1","2"
"","","128395","","350669","","Jakob Robinson","byu-cougars","BYU","D00","CB","2024","785","0.0012","340","35","410","74.4","69.9","74.8","72.5","84","0-0","1","43","8","6","23"
"","","128402","","360135","","Crew Wakley","byu-cougars","BYU","D07","S","2024","360","0.0005","161","7","192","72.1","70","68.7","71.5","51","0-0","0","38","12","9","12"
"","","128421","","351812","","Gavin Meyer","usc-trojans","USC","D91","DI","2024","453","0.0007","195","253","5","71.2","73.8","65.7","57.3","130","0-0","2","22","9","5","15"
"","","128425","","384828","","Oluwaseyi Omotosho","oregon-state-beavers","OREGON ST","D33","ED","2024","206","0.0003","83","119","4","67.2","59.7","78.4","37.9","49","1-0","0","6","6","2","3"
"","","128693","","393571","","Talyn Shettron","oklahoma-state-cowboys","OKLA STATE","02","WR","2024","1","0","0","1","0","60","","60","","0","0-0","0","0","0","0","0"
"","","129186","","406933","","Arion Carter","tennessee-volunteers","TENNESSEE","D07","LB","2024","611","0.0009","253","54","304","61","56.4","70.4","61.7","153","1-0","1","45","29","12","26"
"","","129334","","407717","","Mose Phillips III","virginia-tech-hokies","VA TECH","D18","S","2024","703","0.001","323","7","373","58.3","67.7","68.5","51.3","66","1-0","0","47","13","8","18"
"","","129394","","353291","","Jamoi Mayes","cincinnati-bearcats","CINCINNATI","10","WR","2024","1","0","1","0","0","60","60","","","0","0-0","0","0","0","0","0"
"","","129421","","359511","","Tahveon Nicholson","louisville-cardinals","LOUISVILLE","D23","CB","2024","322","0.0005","131","1","190","66","72.9","58.6","64.1","39","0-0","0","27","5","6","9"
"","","129435","","350254","","Bryson Bonds","indiana-hoosiers","INDIANA","D24","S","2024","80","0.0001","39","1","40","75.9","75.2","59.1","73.1","9","0-0","0","5","4","0","1"
"","","129445","","351837","","Christopher Keys","mississippi-state-bulldogs","MISS STATE","D27","S","2024","169","0.0002","98","3","68","47","53.5","50.4","45","19","0-0","0","11","5","5","4"
"","","129447","","351925","","Damarjhe Lewis","purdue-boilermakers","PURDUE","D34","DI","2024","121","0.0002","73","48","0","64.3","74","49.3","60","31","0-0","0","7","7","4","5"
"","","129460","","351473","","Yahya Black","iowa-hawkeyes","IOWA","D94","DI","2024","551","0.0008","261","290","0","76.3","81","63.1","59.1","147","0-0","2","29","12","4","28"
"","","129464","","362471","","Deontae Craig","iowa-hawkeyes","IOWA","D45","ED","2024","671","0.001","285","372","14","70.7","64.5","71.8","61.8","161","0-0","1","23","17","10","17"
"","","129469","","350163","","Jay Higgins","iowa-hawkeyes","IOWA","D34","LB","2024","758","0.0011","309","40","409","87.8","76","72.3","91.5","155","2-0","3","73","40","12","41"
"","","129471","","351476","","Ethan Hurkett","iowa-hawkeyes","IOWA","D49","ED","2024","660","0.001","280","372","8","82.6","76.5","78","74.9","159","0-0","0","44","8","3","39"
"","","129509","","350442","","Rex Fleming","maryland-terrapins","MARYLAND","D41","S","2024","36","0.0001","22","0","14","76.9","75.8","","72.1","5","0-0","0","5","1","0","4"
"","","129516","","350448","","Ruben Hyppolite II","maryland-terrapins","MARYLAND","D04","LB","2024","518","0.0008","215","59","244","69.1","69.5","68.6","65","110","1-0","0","44","17","10","23"
"","","129525","","350458","","Glendon Miller","maryland-terrapins","MARYLAND","D01","S","2024","547","0.0008","227","16","304","74.4","84.5","48.1","72.9","69","2-0","0","36","10","10","15"
"","","129582","","350313","","Nikhai Hill-Green","colorado-buffaloes","COLORADO","D41","LB","2024","671","0.001","322","40","309","60.9","67.4","53.9","52.8","181","0-0","1","76","17","22","53"
"","","129588","","350328","","Jordan Morant","mississippi-state-bulldogs","MISS STATE","D17","S","2024","81","0.0001","42","0","39","58.5","58.8","","58.2","8","0-0","0","4","1","1","2"
"","","129589","","350330","","R.J. Moten","florida-gators","FLORIDA","D16","S","2024","181","0.0003","102","10","69","64.5","52.5","66.1","75.2","43","0-0","0","17","4","2","6"
"","","129592","","350337","","Makari Paige","michigan-wolverines","MICHIGAN","D07","S","2024","630","0.0009","239","12","379","64.1","71.8","61.2","60.3","71","1-0","0","32","15","10","10"
"","","129603","","379163","","Cornell Wheeler","kansas-jayhawks","KANSAS","D44","LB","2024","529","0.0008","237","34","258","53.6","48.9","54.1","60","139","1-1","0","54","19","11","27"
"","","129606","","359957","","Simeon Barrow Jr.","miami-fl-hurricanes","MIAMI FL","D10","DI","2024","421","0.0006","155","265","1","81.2","84","72.1","74.3","101","2-0","0","18","5","2","19"
"","","129611","","366348","","Avery Dunn","michigan-state-spartans","MICH STATE","D98","ED","2024","10","0","6","3","1","46.8","48.1","57.8","60","2","0-0","0","0","0","1","0"
"","","129613","","398459","","Sam Edwards","michigan-state-spartans","MICH STATE","D35","LB","2024","16","0","11","0","5","69.4","69","","62.2","4","0-0","0","2","0","0","1"
"","","129618","","350544","","Angelo Grose","michigan-state-spartans","MICH STATE","D15","S","2024","488","0.0007","185","25","278","48.8","71.1","55.6","42.4","86","3-1","0","35","13","11","14"
"","","129620","","351337","","Cal Haladay","michigan-state-spartans","MICH STATE","D27","LB","2024","590","0.0009","286","39","265","59.2","69","57.4","49.4","133","1-0","0","48","13","13","26"
"","","129635","","350772","","Darius Snow","michigan-state-spartans","MICH STATE","D23","LB","2024","202","0.0003","122","17","63","75.2","79.2","65.2","68.3","30","0-0","0","12","13","0","7"
"","","129646","","350370","","Flip Dixon","rutgers-scarlet-knights","RUTGERS","D10","S","2024","571","0.0008","238","5","328","65.1","61.7","70.2","66.6","47","2-0","1","39","10","11","7"
"","","129651","","350376","","Lucas Finnessy","minnesota-golden-gophers","MINNESOTA","D46","ED","2024","160","0.0002","80","67","13","61.1","61.9","57.8","60","38","0-0","0","9","5","4","7"
"","","129655","","350384","","Jah Joyner","minnesota-golden-gophers","MINNESOTA","D17","ED","2024","489","0.0007","196","289","4","76.7","75.4","75.4","62.2","132","3-0","3","14","11","3","15"
"","","129657","","350388","","Gage Keys","auburn-tigers","AUBURN","D95","DI","2024","18","0","7","11","0","57.1","53.3","63.1","","6","0-0","0","0","0","0","0"
"","","129660","","350391","","Cody Lindenberg","minnesota-golden-gophers","MINNESOTA","D45","LB","2024","688","0.001","300","62","326","72.2","79.3","65.4","61.1","165","1-0","3","69","26","14","40"
"","","129661","","350392","","Jalen Logan-Redding","minnesota-golden-gophers","MINNESOTA","D97","DI","2024","585","0.0009","274","311","0","64.5","64","62.5","60.8","154","1-0","3","21","4","3","16"
"","","129668","","350402","","Danny Striggow","minnesota-golden-gophers","MINNESOTA","D92","ED","2024","572","0.0008","244","282","46","68.9","75.7","62.5","52.1","98","0-0","0","34","13","6","25"
"","","129679","","359474","","Jimari Butler","nebraska-cornhuskers","NEBRASKA","D10","ED","2024","371","0.0005","156","212","3","62.8","56.8","63.9","64.2","93","0-0","0","14","6","8","13"
"","","129686","","351103","","RJ Delancy III","wisconsin-badgers","WISCONSIN","D05","CB","2024","124","0.0002","50","0","74","60.5","69.8","","58.5","11","0-0","0","9","1","0","1"
"","","129689","","350221","","Isaac Gifford","nebraska-cornhuskers","NEBRASKA","D02","S","2024","722","0.0011","294","11","417","59.8","63.1","66.5","57.8","81","1-0","1","46","22","13","21"
"","","129694","","352239","","Nash Hutmacher","nebraska-cornhuskers","NEBRASKA","D00","DI","2024","440","0.0006","202","238","0","71.2","66.2","69.3","68.9","96","0-0","0","13","6","2","12"
"","","129699","","350223","","Tamon Lynum","pittsburgh-panthers","PITTSBURGH","D08","CB","2024","435","0.0006","175","2","258","62.8","56.1","61.9","64.5","56","3-1","0","28","6","9","7"
"","","129720","","350426","","Cullen Coleman","northwestern-wildcats","NWESTERN","D45","ED","2024","3","0","3","0","0","61.6","60.3","","","0","0-0","0","0","0","0","0"
"","","129722","","350427","","Joe DeHaan","northwestern-wildcats","NWESTERN","D14","S","2024","21","0","10","0","11","62","73.1","","53.2","3","0-0","0","3","1","0","2"
"","","129723","","350428","","TeRah Edwards","illinois-fighting-illini","ILLINOIS","D23","DI","2024","629","0.0009","294","334","1","68.9","66.3","66.2","64.3","143","0-0","0","19","13","4","16"
"","","129725","","350438","","Garnett Hollis Jr.","west-virginia-mountaineers","W VIRGINIA","D01","CB","2024","645","0.001","286","0","359","52.4","69","","48.1","65","4-0","0","36","7","8","6"
"","","129726","","350439","","Jaheem Joseph","west-virginia-mountaineers","W VIRGINIA","D03","S","2024","733","0.0011","326","8","399","64.2","77.4","58.6","58.3","43","2-1","0","37","4","5","11"
"","","129727","","350468","","Gunner Maldonado","arizona-wildcats","ARIZONA","D09","S","2024","190","0.0003","76","2","112","64.1","68.7","59.8","61.6","16","0-0","0","14","3","4","4"
"","","129728","","350470","","Sean McLaughlin","northwestern-wildcats","NWESTERN","D97","ED","2024","327","0.0005","153","169","5","58","60.2","53.9","64.5","70","1-0","2","7","6","9","4"
"","","129729","","350473","","Greyson Metz","northwestern-wildcats","NWESTERN","D57","LB","2024","254","0.0004","119","13","122","65.7","65.5","91.2","56","56","0-0","0","20","9","2","8"
"","","129731","","350476","","Xander Mueller","northwestern-wildcats","NWESTERN","D34","LB","2024","534","0.0008","227","25","282","67.1","75","54.2","60.5","111","0-0","0","42","16","16","28"
"","","129741","","352229","","Lejond Cavazos","michigan-state-spartans","MICH STATE","D14","CB","2024","28","0","25","0","3","60.2","56.3","","62.9","2","0-0","0","0","1","1","0"
"","","129743","","373566","","Jacolbe Cowan","north-carolina-tar-heels","N CAROLINA","D93","ED","2024","345","0.0005","166","166","13","44.4","53.5","48.2","38.5","60","3-0","0","15","4","2","12"
"","","129752","","371853","","Cameron Martinez","boston-college-eagles","BOSTON COL","D29","CB","2024","270","0.0004","109","7","154","54.9","81.9","66.2","46.8","39","2-1","0","21","5","4","6"
"","","129753","","415569","","Mitchell Melton","ohio-state-buckeyes","OHIO STATE","D17","ED","2024","150","0.0002","73","74","3","79.3","74.6","75.9","61.7","44","0-0","0","9","1","3","11"
"","","129755","","350242","","Lathan Ransom","ohio-state-buckeyes","OHIO STATE","D08","S","2024","823","0.0012","361","16","446","82.1","93.5","85.4","66.2","85","1-0","0","63","15","14","25"
"","","129757","","351464","","Cody Simon","ohio-state-buckeyes","OHIO STATE","D00","LB","2024","802","0.0012","344","87","371","88","90.8","80.9","72.6","202","0-0","1","67","33","14","45"
"","","129766","","384851","","Cole Brevard","purdue-boilermakers","PURDUE","D91","DI","2024","392","0.0006","217","175","0","75","72.4","68.6","77.8","130","0-0","0","12","7","4","13"
